owner,table_name,constraint_name,constraint_type,column_name,ref_owner,ref_table_name,ref_column_name
HRPSEY656,ALO_EXPENSE_B,SYS_C0017074,C,PK_EXPENSE_B,,,
HRPSEY656,ALO_LEASE_OUT,PK_ALO_LEASE_OUT,P,PK_LEASE_OUT,,,
HRPSEY656,ALO_LEASE_OUT,SYS_C0017075,C,PK_LEASE_OUT,,,
HRPSEY656,ALO_LEASE_OUT_B,PK_ALO_LEASE_OUT_B,P,PK_LEASE_OUT_B,,,
HRPSEY656,ALO_LEASE_OUT_B,SYS_C0017076,C,PK_LEASE_OUT,,,
HRPSEY656,ALO_LEASE_OUT_B,SYS_C0017077,C,PK_LEASE_OUT_B,,,
HRPSEY656,ALO_RENT_CALC,PK_ALO_RENT_CALC,P,PK_RENT_CALC,,,
HRPSEY656,ALO_RENT_CALC,SYS_C0017078,C,PK_RENT_CALC,,,
HRPSEY656,ALO_RENT_CALC_B,PK_ALO_RENT_CALC_B,P,PK_RENT_CALC_B,,,
HRPSEY656,ALO_RENT_CALC_B,SYS_C0017079,C,PK_RENT_CALC,,,
HRPSEY656,ALO_RENT_CALC_B,SYS_C0017080,C,PK_RENT_CALC_B,,,
HRPSEY656,ALO_RENT_CALC_C,PK_ALO_RENT_CALC_C,P,PK_RENT_CALC_C,,,
HRPSEY656,ALO_RENT_CALC_C,SYS_C0017081,C,PK_RENT_CALC,,,
HRPSEY656,ALO_RENT_CALC_C,SYS_C0017082,C,PK_RENT_CALC_C,,,
HRPSEY656,ALO_RENT_SETTLE,PK_ALO_RENT_SETTLE,P,PK_RENTSETTLE,,,
HRPSEY656,ALO_RENT_SETTLE,SYS_C0017083,C,PK_RENTSETTLE,,,
HRPSEY656,ALO_RENT_SETTLE_B,PK_O_RENT_SETTLE_B,P,PK_RENTSETTLE_B,,,
HRPSEY656,ALO_RENT_SETTLE_B,SYS_C0017084,C,PK_RENTSETTLE,,,
HRPSEY656,ALO_RENT_SETTLE_B,SYS_C0017085,C,PK_RENTSETTLE_B,,,
HRPSEY656,ALO_RESTORE,PK_ALO_RESTORE,P,PK_LEASE_RESTORE,,,
HRPSEY656,ALO_RESTORE,SYS_C0017086,C,PK_LEASE_RESTORE,,,
HRPSEY656,ALO_RESTORE_B,PK_ALO_RESTORE_B,P,PK_LEASE_RESTORE_B,,,
HRPSEY656,ALO_RESTORE_B,SYS_C0017087,C,PK_LEASE_RESTORE,,,
HRPSEY656,ALO_RESTORE_B,SYS_C0017088,C,PK_LEASE_RESTORE_B,,,
HRPSEY656,ALO_STOPRENT,PK_ALO_STOPRENT,P,PK_STOPRENT,,,
HRPSEY656,ALO_STOPRENT,SYS_C0017089,C,PK_STOPRENT,,,
HRPSEY656,ALO_STOPRENT_B,PK_ALO_STOPRENT_B,P,PK_STOPRENT_B,,,
HRPSEY656,ALO_STOPRENT_B,SYS_C0017090,C,PK_STOPRENT,,,
HRPSEY656,ALO_STOPRENT_B,SYS_C0017091,C,PK_STOPRENT_B,,,
HRPSEY656,ALO_WORKLOAD,PK_ALO_WORKLOAD,P,PK_WORKLOAD,,,
HRPSEY656,ALO_WORKLOAD,SYS_C0017092,C,PK_WORKLOAD,,,
HRPSEY656,ALO_WORKLOAD_B,PK_ALO_WORKLOAD_B,P,PK_WORKLOAD_B,,,
HRPSEY656,ALO_WORKLOAD_B,SYS_C0017093,C,PK_WORKLOAD,,,
HRPSEY656,ALO_WORKLOAD_B,SYS_C0017094,C,PK_WORKLOAD_B,,,
HRPSEY656,AMPUB_COOPERSET,PK_AMPUB_COOPERSET,P,PK_COOPERSET,,,
HRPSEY656,AMPUB_COOPERSET,SYS_C0016763,C,PK_COOPERSET,,,
HRPSEY656,AM_MESSAGENOTE,PK_AM_MESSAGENOTE,P,PK_MESSGENOTE,,,
HRPSEY656,AM_MESSAGENOTE,SYS_C0016760,C,PK_MESSGENOTE,,,
HRPSEY656,AM_PLUGINS,PK_AM_PLUGINS,P,PK_PLUGIN,,,
HRPSEY656,AM_PLUGINS,SYS_C0016761,C,PK_PLUGIN,,,
HRPSEY656,AM_PLUGINS,SYS_C0016762,C,PLUGIN_CODE,,,
HRPSEY656,ANTE_SS_LEXICON,PK_ANTE_SS_LEXICON,P,WORD,,,
HRPSEY656,ANTE_SS_LEXICON,SYS_C0010342,C,WORD,,,
HRPSEY656,AP_ESTIPAYABLEBILL,PK_ESTIPAYABLEBILL,P,PK_ESTIPAYABLEBILL,,,
HRPSEY656,AP_ESTIPAYABLEBILL,SYS_C0014201,C,APPROVESTATUS,,,
HRPSEY656,AP_ESTIPAYABLEBILL,SYS_C0014202,C,BILLCLASS,,,
HRPSEY656,AP_ESTIPAYABLEBILL,SYS_C0014203,C,BILLDATE,,,
HRPSEY656,AP_ESTIPAYABLEBILL,SYS_C0014204,C,BILLMAKER,,,
HRPSEY656,AP_ESTIPAYABLEBILL,SYS_C0014205,C,BILLSTATUS,,,
HRPSEY656,AP_ESTIPAYABLEBILL,SYS_C0014206,C,CREATIONTIME,,,
HRPSEY656,AP_ESTIPAYABLEBILL,SYS_C0014207,C,CREATOR,,,
HRPSEY656,AP_ESTIPAYABLEBILL,SYS_C0014208,C,PK_BILLTYPE,,,
HRPSEY656,AP_ESTIPAYABLEBILL,SYS_C0014209,C,PK_ESTIPAYABLEBILL,,,
HRPSEY656,AP_ESTIPAYABLEBILL,SYS_C0014210,C,PK_GROUP,,,
HRPSEY656,AP_ESTIPAYABLEBILL,SYS_C0014211,C,PK_ORG,,,
HRPSEY656,AP_ESTIPAYABLEBILL,SYS_C0014212,C,PK_TRADETYPE,,,
HRPSEY656,AP_ESTIPAYABLEBILL,SYS_C0014213,C,SYSCODE,,,
HRPSEY656,AP_ESTIPAYABLEITEM,PK_ESTIPAYABLEITEM,P,PK_ESTIPAYABLEITEM,,,
HRPSEY656,AP_ESTIPAYABLEITEM,SYS_C0014214,C,BILLCLASS,,,
HRPSEY656,AP_ESTIPAYABLEITEM,SYS_C0014215,C,BILLDATE,,,
HRPSEY656,AP_ESTIPAYABLEITEM,SYS_C0014216,C,DIRECTION,,,
HRPSEY656,AP_ESTIPAYABLEITEM,SYS_C0014217,C,PK_BILLTYPE,,,
HRPSEY656,AP_ESTIPAYABLEITEM,SYS_C0014218,C,PK_ESTIPAYABLEITEM,,,
HRPSEY656,AP_ESTIPAYABLEITEM,SYS_C0014219,C,PK_GROUP,,,
HRPSEY656,AP_ESTIPAYABLEITEM,SYS_C0014220,C,PK_ORG,,,
HRPSEY656,AP_ESTIPAYABLEITEM,SYS_C0014221,C,PK_TRADETYPEID,,,
HRPSEY656,AP_PAYABLEBILL,PK_AP_PAYABLEBILL,P,PK_PAYABLEBILL,,,
HRPSEY656,AP_PAYABLEBILL,SYS_C0014222,C,APPROVESTATUS,,,
HRPSEY656,AP_PAYABLEBILL,SYS_C0014223,C,BILLCLASS,,,
HRPSEY656,AP_PAYABLEBILL,SYS_C0014224,C,BILLDATE,,,
HRPSEY656,AP_PAYABLEBILL,SYS_C0014225,C,BILLMAKER,,,
HRPSEY656,AP_PAYABLEBILL,SYS_C0014226,C,BILLSTATUS,,,
HRPSEY656,AP_PAYABLEBILL,SYS_C0014227,C,CREATIONTIME,,,
HRPSEY656,AP_PAYABLEBILL,SYS_C0014228,C,CREATOR,,,
HRPSEY656,AP_PAYABLEBILL,SYS_C0014229,C,PK_BILLTYPE,,,
HRPSEY656,AP_PAYABLEBILL,SYS_C0014230,C,PK_GROUP,,,
HRPSEY656,AP_PAYABLEBILL,SYS_C0014231,C,PK_ORG,,,
HRPSEY656,AP_PAYABLEBILL,SYS_C0014232,C,PK_PAYABLEBILL,,,
HRPSEY656,AP_PAYABLEBILL,SYS_C0014233,C,PK_TRADETYPE,,,
HRPSEY656,AP_PAYABLEBILL,SYS_C0014234,C,SYSCODE,,,
HRPSEY656,AP_PAYABLEITEM,PK_AP_PAYABLEITEM,P,PK_PAYABLEITEM,,,
HRPSEY656,AP_PAYABLEITEM,SYS_C0014235,C,BILLCLASS,,,
HRPSEY656,AP_PAYABLEITEM,SYS_C0014236,C,BILLDATE,,,
HRPSEY656,AP_PAYABLEITEM,SYS_C0014237,C,DIRECTION,,,
HRPSEY656,AP_PAYABLEITEM,SYS_C0014238,C,PK_BILLTYPE,,,
HRPSEY656,AP_PAYABLEITEM,SYS_C0014239,C,PK_GROUP,,,
HRPSEY656,AP_PAYABLEITEM,SYS_C0014240,C,PK_ORG,,,
HRPSEY656,AP_PAYABLEITEM,SYS_C0014241,C,PK_PAYABLEITEM,,,
HRPSEY656,AP_PAYABLEITEM,SYS_C0014242,C,PK_TRADETYPE,,,
HRPSEY656,AP_PAYABLEITEM20230111,SYS_C0032496,C,BILLCLASS,,,
HRPSEY656,AP_PAYABLEITEM20230111,SYS_C0032497,C,BILLDATE,,,
HRPSEY656,AP_PAYABLEITEM20230111,SYS_C0032498,C,DIRECTION,,,
HRPSEY656,AP_PAYABLEITEM20230111,SYS_C0032499,C,PK_BILLTYPE,,,
HRPSEY656,AP_PAYABLEITEM20230111,SYS_C0032500,C,PK_GROUP,,,
HRPSEY656,AP_PAYABLEITEM20230111,SYS_C0032501,C,PK_ORG,,,
HRPSEY656,AP_PAYABLEITEM20230111,SYS_C0032502,C,PK_PAYABLEITEM,,,
HRPSEY656,AP_PAYABLEITEM20230111,SYS_C0032503,C,PK_TRADETYPE,,,
HRPSEY656,AP_PAYABLEITEM20230208,SYS_C0034277,C,BILLCLASS,,,
HRPSEY656,AP_PAYABLEITEM20230208,SYS_C0034278,C,BILLDATE,,,
HRPSEY656,AP_PAYABLEITEM20230208,SYS_C0034279,C,DIRECTION,,,
HRPSEY656,AP_PAYABLEITEM20230208,SYS_C0034280,C,PK_BILLTYPE,,,
HRPSEY656,AP_PAYABLEITEM20230208,SYS_C0034281,C,PK_GROUP,,,
HRPSEY656,AP_PAYABLEITEM20230208,SYS_C0034282,C,PK_ORG,,,
HRPSEY656,AP_PAYABLEITEM20230208,SYS_C0034283,C,PK_PAYABLEITEM,,,
HRPSEY656,AP_PAYABLEITEM20230208,SYS_C0034284,C,PK_TRADETYPE,,,
HRPSEY656,AP_PAYABLEITEM20230319,SYS_C0038908,C,BILLCLASS,,,
HRPSEY656,AP_PAYABLEITEM20230319,SYS_C0038909,C,BILLDATE,,,
HRPSEY656,AP_PAYABLEITEM20230319,SYS_C0038910,C,DIRECTION,,,
HRPSEY656,AP_PAYABLEITEM20230319,SYS_C0038911,C,PK_BILLTYPE,,,
HRPSEY656,AP_PAYABLEITEM20230319,SYS_C0038912,C,PK_GROUP,,,
HRPSEY656,AP_PAYABLEITEM20230319,SYS_C0038913,C,PK_ORG,,,
HRPSEY656,AP_PAYABLEITEM20230319,SYS_C0038914,C,PK_PAYABLEITEM,,,
HRPSEY656,AP_PAYABLEITEM20230319,SYS_C0038915,C,PK_TRADETYPE,,,
HRPSEY656,AP_PAYABLEITEM_20230108,SYS_C0032406,C,BILLCLASS,,,
HRPSEY656,AP_PAYABLEITEM_20230108,SYS_C0032407,C,BILLDATE,,,
HRPSEY656,AP_PAYABLEITEM_20230108,SYS_C0032408,C,DIRECTION,,,
HRPSEY656,AP_PAYABLEITEM_20230108,SYS_C0032409,C,PK_BILLTYPE,,,
HRPSEY656,AP_PAYABLEITEM_20230108,SYS_C0032410,C,PK_GROUP,,,
HRPSEY656,AP_PAYABLEITEM_20230108,SYS_C0032411,C,PK_ORG,,,
HRPSEY656,AP_PAYABLEITEM_20230108,SYS_C0032412,C,PK_PAYABLEITEM,,,
HRPSEY656,AP_PAYABLEITEM_20230108,SYS_C0032413,C,PK_TRADETYPE,,,
HRPSEY656,AP_PAYBILL,PK_AP_PAYBILL,P,PK_PAYBILL,,,
HRPSEY656,AP_PAYBILL,SYS_C0014243,C,APPROVESTATUS,,,
HRPSEY656,AP_PAYBILL,SYS_C0014244,C,BILLCLASS,,,
HRPSEY656,AP_PAYBILL,SYS_C0014245,C,BILLDATE,,,
HRPSEY656,AP_PAYBILL,SYS_C0014246,C,BILLMAKER,,,
HRPSEY656,AP_PAYBILL,SYS_C0014247,C,BILLSTATUS,,,
HRPSEY656,AP_PAYBILL,SYS_C0014248,C,CREATIONTIME,,,
HRPSEY656,AP_PAYBILL,SYS_C0014249,C,CREATOR,,,
HRPSEY656,AP_PAYBILL,SYS_C0014250,C,PK_BILLTYPE,,,
HRPSEY656,AP_PAYBILL,SYS_C0014251,C,PK_GROUP,,,
HRPSEY656,AP_PAYBILL,SYS_C0014252,C,PK_ORG,,,
HRPSEY656,AP_PAYBILL,SYS_C0014253,C,PK_PAYBILL,,,
HRPSEY656,AP_PAYBILL,SYS_C0014254,C,PK_TRADETYPE,,,
HRPSEY656,AP_PAYBILL,SYS_C0014255,C,PK_TRADETYPEID,,,
HRPSEY656,AP_PAYBILL,SYS_C0014256,C,SYSCODE,,,
HRPSEY656,AP_PAYITEM,PK_AP_PAYITEM,P,PK_PAYITEM,,,
HRPSEY656,AP_PAYITEM,SYS_C0014257,C,BILLCLASS,,,
HRPSEY656,AP_PAYITEM,SYS_C0014258,C,BILLDATE,,,
HRPSEY656,AP_PAYITEM,SYS_C0014259,C,DIRECTION,,,
HRPSEY656,AP_PAYITEM,SYS_C0014260,C,PK_BILLTYPE,,,
HRPSEY656,AP_PAYITEM,SYS_C0014261,C,PK_GROUP,,,
HRPSEY656,AP_PAYITEM,SYS_C0014262,C,PK_ORG,,,
HRPSEY656,AP_PAYITEM,SYS_C0014263,C,PK_PAYITEM,,,
HRPSEY656,AP_PAYITEM,SYS_C0014264,C,PK_TRADETYPE,,,
HRPSEY656,ARAP_AGIOTAGE,PK_ARAP_AGIOTAGE,P,PK_AGIOTAGE,,,
HRPSEY656,ARAP_AGIOTAGE,SYS_C0014331,C,PK_AGIOTAGE,,,
HRPSEY656,ARAP_AGIOTAGE_D,PK_ARAP_AGIOTAGE_D,P,PK_AGIOTAGE_D,,,
HRPSEY656,ARAP_AGIOTAGE_D,SYS_C0014332,C,PK_AGIOTAGE_D,,,
HRPSEY656,ARAP_BADACCDSTL,PK_ARAP_BADACCDSTL,P,PK_BADACCDSTL,,,
HRPSEY656,ARAP_BADACCDSTL,SYS_C0014333,C,PK_BADACCDSTL,,,
HRPSEY656,ARAP_BADACCDSTL_B,PK_AP_BADACCDSTL_B,P,PK_BADACCDSTL_B,,,
HRPSEY656,ARAP_BADACCDSTL_B,SYS_C0014334,C,PK_BADACCDSTL_B,,,
HRPSEY656,ARAP_BADDEBTS_OCCH,PK_P_BADDEBTS_OCCH,P,PK_BADDEBTS_OCCH,,,
HRPSEY656,ARAP_BADDEBTS_OCCH,SYS_C0014335,C,PK_BADDEBTS_OCCH,,,
HRPSEY656,ARAP_BADDEBTS_OCCU,PK_P_BADDEBTS_OCCU,P,PK_BADDEBTS_OCCU,,,
HRPSEY656,ARAP_BADDEBTS_OCCU,SYS_C0014336,C,PK_BADDEBTS_OCCU,,,
HRPSEY656,ARAP_BADDEBTS_RECE,PK_P_BADDEBTS_RECE,P,PK_BADDEBTS_RECE,,,
HRPSEY656,ARAP_BADDEBTS_RECE,SYS_C0014337,C,PK_BADDEBTS_RECE,,,
HRPSEY656,ARAP_BADDEBTS_RECH,PK_P_BADDEBTS_RECH,P,PK_BADDEBTS_RECH,,,
HRPSEY656,ARAP_BADDEBTS_RECH,SYS_C0014338,C,PK_BADDEBTS_RECH,,,
HRPSEY656,ARAP_BALANCE,PK_ARAP_BALANCE,P,PK_BALANCE,,,
HRPSEY656,ARAP_BALANCE,SYS_C0014339,C,PK_BALANCE,,,
HRPSEY656,ARAP_BCMAP,PK_ARAP_BCMAP,P,BCMAPID,,,
HRPSEY656,ARAP_BCMAP,SYS_C0014340,C,BCMAPID,,,
HRPSEY656,ARAP_BILLCONFER,PK_ARAP_BILLCONFER,P,PK_BCONFER,,,
HRPSEY656,ARAP_BILLCONFER,SYS_C0014341,C,PK_BCONFER,,,
HRPSEY656,ARAP_BILLMAP,PK_ARAP_BILLMAP,P,PK_BILLMAP,,,
HRPSEY656,ARAP_BILLMAP,SYS_C0014342,C,PK_BILLMAP,,,
HRPSEY656,ARAP_BILLTYPE,PK_ARAP_BILLTYPE,P,PK_BILLTYPE,,,
HRPSEY656,ARAP_BILLTYPE,SYS_C0014343,C,PK_BILLTYPE,,,
HRPSEY656,ARAP_BUSIDATA,PK_ARAP_BUSIDATA,P,PK_BUSIDATA,,,
HRPSEY656,ARAP_BUSIDATA,SYS_C0014344,C,PK_BUSIDATA,,,
HRPSEY656,ARAP_BUSIDATA20230111,SYS_C0032504,C,PK_BUSIDATA,,,
HRPSEY656,ARAP_BUSIDATA20230208,SYS_C0034285,C,PK_BUSIDATA,,,
HRPSEY656,ARAP_DEBTSTRANSFER,PK_P_DEBTSTRANSFER,P,PK_DEBTSTRANSFER,,,
HRPSEY656,ARAP_DEBTSTRANSFER,SYS_C0014345,C,PK_DEBTSTRANSFER,,,
HRPSEY656,ARAP_DSTLCASE,PK_ARAP_DSTLCASE,P,PK_DSTLCASE,,,
HRPSEY656,ARAP_DSTLCASE,SYS_C0014346,C,PK_DSTLCASE,,,
HRPSEY656,ARAP_DSTLCASEFACTOR,PK__DSTLCASEFACTOR,P,PK_DSTLCASEFACTOR,,,
HRPSEY656,ARAP_DSTLCASEFACTOR,SYS_C0014349,C,PK_DSTLCASEFACTOR,,,
HRPSEY656,ARAP_DSTLCASERATE,PK_AP_DSTLCASERATE,P,PK_DSTLCASERATE,,,
HRPSEY656,ARAP_DSTLCASERATE,SYS_C0014350,C,PK_DSTLCASERATE,,,
HRPSEY656,ARAP_DSTLCASE_B,PK_ARAP_DSTLCASE_B,P,PK_DSTLCASE_B,,,
HRPSEY656,ARAP_DSTLCASE_B,SYS_C0014347,C,PK_DSTLCASE_B,,,
HRPSEY656,ARAP_DSTLCASE_B_B,PK_AP_DSTLCASE_B_B,P,PK_DSTLCASE_B_B,,,
HRPSEY656,ARAP_DSTLCASE_B_B,SYS_C0014348,C,PK_DSTLCASE_B_B,,,
HRPSEY656,ARAP_DSTLFACTOR,PK_ARAP_DSTLFACTOR,P,PK_DSTLFACTOR,,,
HRPSEY656,ARAP_DSTLFACTOR,SYS_C0014351,C,PK_DSTLFACTOR,,,
HRPSEY656,ARAP_DSTLFACTORVALUE,PK_DSTLFACTORVALUE,P,PK_DSTLFACTORVALUE,,,
HRPSEY656,ARAP_DSTLFACTORVALUE,SYS_C0014352,C,PK_DSTLFACTORVALUE,,,
HRPSEY656,ARAP_GOLDTAXFOMAT,PK_ARAP_GTAXFOMAT,P,PK_GOLDTAXFORMAT,,,
HRPSEY656,ARAP_GOLDTAXFOMAT,SYS_C0014353,C,PK_GOLDTAXFORMAT,,,
HRPSEY656,ARAP_NOTICE,PK_ARAP_NOTICE,P,PK_NOTICE,,,
HRPSEY656,ARAP_NOTICE,SYS_C0014354,C,PK_NOTICE,,,
HRPSEY656,ARAP_NOTICE_B,PK_ARAP_NOTICE_B,P,PK_NOTICE_B,,,
HRPSEY656,ARAP_NOTICE_B,SYS_C0014355,C,PK_NOTICE_B,,,
HRPSEY656,ARAP_PARAM,PK_ARAP_PARAM,P,PARAM_PK,,,
HRPSEY656,ARAP_PARAM,SYS_C0014356,C,PARAM_PK,,,
HRPSEY656,ARAP_TALLY,PK_ARAP_TALLY,P,PK_TALLY,,,
HRPSEY656,ARAP_TALLY,SYS_C0014357,C,PK_TALLY,,,
HRPSEY656,ARAP_TALLY20230211,SYS_C0034595,C,PK_TALLY,,,
HRPSEY656,ARAP_TALLY_AGR,PK_ARAP_TALLY_AGR,P,PK_TALLY_AGR,,,
HRPSEY656,ARAP_TALLY_AGR,SYS_C0014358,C,PK_TALLY,,,
HRPSEY656,ARAP_TALLY_AGR,SYS_C0014359,C,PK_TALLY_AGR,,,
HRPSEY656,ARAP_TALLY_AGR20230319,SYS_C0038916,C,PK_TALLY,,,
HRPSEY656,ARAP_TALLY_AGR20230319,SYS_C0038917,C,PK_TALLY_AGR,,,
HRPSEY656,ARAP_TALLY_ALL,PK_ARAP_TALLY_ALL,P,PK_TALLY_ALL,,,
HRPSEY656,ARAP_TALLY_ALL,SYS_C0014360,C,PK_TALLY,,,
HRPSEY656,ARAP_TALLY_ALL,SYS_C0014361,C,PK_TALLY_ALL,,,
HRPSEY656,ARAP_TERMITEM,PK_ARAP_TERMITEM,P,PK_TERMITEM,,,
HRPSEY656,ARAP_TERMITEM,SYS_C0014362,C,PK_TERMITEM,,,
HRPSEY656,ARAP_TRANSFER_H,PK_ARAP_TRANSFER_H,P,PK_TRANSFER_H,,,
HRPSEY656,ARAP_TRANSFER_H,SYS_C0014363,C,PK_TRANSFER_H,,,
HRPSEY656,ARAP_VERIFY,PK_ARAP_VERIFY,P,PK_VERIFY,,,
HRPSEY656,ARAP_VERIFY,SYS_C0014364,C,PK_VERIFY,,,
HRPSEY656,ARAP_VERIFYDETAIL,PK_AP_VERIFYDETAIL,P,PK_VERIFYDETAIL,,,
HRPSEY656,ARAP_VERIFYDETAIL,SYS_C0014366,C,PK_VERIFY,,,
HRPSEY656,ARAP_VERIFYDETAIL,SYS_C0014367,C,PK_VERIFYDETAIL,,,
HRPSEY656,ARAP_VERIFY_FA,PK_ARAP_VERIFY_FA,P,PK_VERIFY_FA,,,
HRPSEY656,ARAP_VERIFY_FA,SYS_C0014365,C,PK_VERIFY_FA,,,
HRPSEY656,AR_ESTIRECBILL,PK_AR_ESTIRECBILL,P,PK_ESTIRECBILL,,,
HRPSEY656,AR_ESTIRECBILL,SYS_C0014265,C,APPROVESTATUS,,,
HRPSEY656,AR_ESTIRECBILL,SYS_C0014266,C,BILLCLASS,,,
HRPSEY656,AR_ESTIRECBILL,SYS_C0014267,C,BILLDATE,,,
HRPSEY656,AR_ESTIRECBILL,SYS_C0014268,C,BILLMAKER,,,
HRPSEY656,AR_ESTIRECBILL,SYS_C0014269,C,BILLSTATUS,,,
HRPSEY656,AR_ESTIRECBILL,SYS_C0014270,C,CREATIONTIME,,,
HRPSEY656,AR_ESTIRECBILL,SYS_C0014271,C,CREATOR,,,
HRPSEY656,AR_ESTIRECBILL,SYS_C0014272,C,PK_BILLTYPE,,,
HRPSEY656,AR_ESTIRECBILL,SYS_C0014273,C,PK_ESTIRECBILL,,,
HRPSEY656,AR_ESTIRECBILL,SYS_C0014274,C,PK_GROUP,,,
HRPSEY656,AR_ESTIRECBILL,SYS_C0014275,C,PK_ORG,,,
HRPSEY656,AR_ESTIRECBILL,SYS_C0014276,C,SYSCODE,,,
HRPSEY656,AR_ESTIRECITEM,PK_AR_ESTIRECITEM,P,PK_ESTIRECITEM,,,
HRPSEY656,AR_ESTIRECITEM,SYS_C0014277,C,BILLCLASS,,,
HRPSEY656,AR_ESTIRECITEM,SYS_C0014278,C,BILLDATE,,,
HRPSEY656,AR_ESTIRECITEM,SYS_C0014279,C,DIRECTION,,,
HRPSEY656,AR_ESTIRECITEM,SYS_C0014280,C,PK_BILLTYPE,,,
HRPSEY656,AR_ESTIRECITEM,SYS_C0014281,C,PK_ESTIRECITEM,,,
HRPSEY656,AR_ESTIRECITEM,SYS_C0014282,C,PK_GROUP,,,
HRPSEY656,AR_ESTIRECITEM,SYS_C0014283,C,PK_ORG,,,
HRPSEY656,AR_ESTIRECITEM,SYS_C0014284,C,PK_TRADETYPEID,,,
HRPSEY656,AR_GATHERBILL,PK_AR_GATHERBILL,P,PK_GATHERBILL,,,
HRPSEY656,AR_GATHERBILL,SYS_C0014285,C,APPROVESTATUS,,,
HRPSEY656,AR_GATHERBILL,SYS_C0014286,C,BILLCLASS,,,
HRPSEY656,AR_GATHERBILL,SYS_C0014287,C,BILLDATE,,,
HRPSEY656,AR_GATHERBILL,SYS_C0014288,C,BILLMAKER,,,
HRPSEY656,AR_GATHERBILL,SYS_C0014289,C,BILLSTATUS,,,
HRPSEY656,AR_GATHERBILL,SYS_C0014290,C,CREATIONTIME,,,
HRPSEY656,AR_GATHERBILL,SYS_C0014291,C,CREATOR,,,
HRPSEY656,AR_GATHERBILL,SYS_C0014292,C,PK_BILLTYPE,,,
HRPSEY656,AR_GATHERBILL,SYS_C0014293,C,PK_GATHERBILL,,,
HRPSEY656,AR_GATHERBILL,SYS_C0014294,C,PK_GROUP,,,
HRPSEY656,AR_GATHERBILL,SYS_C0014295,C,PK_ORG,,,
HRPSEY656,AR_GATHERBILL,SYS_C0014296,C,PK_TRADETYPE,,,
HRPSEY656,AR_GATHERBILL,SYS_C0014297,C,PK_TRADETYPEID,,,
HRPSEY656,AR_GATHERBILL,SYS_C0014298,C,SYSCODE,,,
HRPSEY656,AR_GATHERITEM,PK_AR_GATHERITEM,P,PK_GATHERITEM,,,
HRPSEY656,AR_GATHERITEM,SYS_C0014299,C,BILLCLASS,,,
HRPSEY656,AR_GATHERITEM,SYS_C0014300,C,BILLDATE,,,
HRPSEY656,AR_GATHERITEM,SYS_C0014301,C,DIRECTION,,,
HRPSEY656,AR_GATHERITEM,SYS_C0014302,C,PK_BILLTYPE,,,
HRPSEY656,AR_GATHERITEM,SYS_C0014303,C,PK_GATHERITEM,,,
HRPSEY656,AR_GATHERITEM,SYS_C0014304,C,PK_GROUP,,,
HRPSEY656,AR_GATHERITEM,SYS_C0014305,C,PK_ORG,,,
HRPSEY656,AR_GATHERITEM,SYS_C0014306,C,PK_TRADETYPE,,,
HRPSEY656,AR_RECBILL,PK_AR_RECBILL,P,PK_RECBILL,,,
HRPSEY656,AR_RECBILL,SYS_C0014307,C,APPROVESTATUS,,,
HRPSEY656,AR_RECBILL,SYS_C0014308,C,BILLCLASS,,,
HRPSEY656,AR_RECBILL,SYS_C0014309,C,BILLDATE,,,
HRPSEY656,AR_RECBILL,SYS_C0014310,C,BILLMAKER,,,
HRPSEY656,AR_RECBILL,SYS_C0014311,C,BILLSTATUS,,,
HRPSEY656,AR_RECBILL,SYS_C0014312,C,CREATIONTIME,,,
HRPSEY656,AR_RECBILL,SYS_C0014313,C,CREATOR,,,
HRPSEY656,AR_RECBILL,SYS_C0014314,C,ISINIT,,,
HRPSEY656,AR_RECBILL,SYS_C0014315,C,PK_BILLTYPE,,,
HRPSEY656,AR_RECBILL,SYS_C0014316,C,PK_GROUP,,,
HRPSEY656,AR_RECBILL,SYS_C0014317,C,PK_ORG,,,
HRPSEY656,AR_RECBILL,SYS_C0014318,C,PK_RECBILL,,,
HRPSEY656,AR_RECBILL,SYS_C0014319,C,PK_TRADETYPE,,,
HRPSEY656,AR_RECBILL,SYS_C0014320,C,PK_TRADETYPEID,,,
HRPSEY656,AR_RECBILL,SYS_C0014321,C,SYSCODE,,,
HRPSEY656,AR_RECITEM,PK_AR_RECITEM,P,PK_RECITEM,,,
HRPSEY656,AR_RECITEM,SYS_C0014322,C,BILLCLASS,,,
HRPSEY656,AR_RECITEM,SYS_C0014323,C,BILLDATE,,,
HRPSEY656,AR_RECITEM,SYS_C0014324,C,DIRECTION,,,
HRPSEY656,AR_RECITEM,SYS_C0014325,C,PK_BILLTYPE,,,
HRPSEY656,AR_RECITEM,SYS_C0014326,C,PK_GROUP,,,
HRPSEY656,AR_RECITEM,SYS_C0014327,C,PK_ORG,,,
HRPSEY656,AR_RECITEM,SYS_C0014328,C,PK_RECITEM,,,
HRPSEY656,AR_RECITEM,SYS_C0014329,C,PK_TRADETYPE,,,
HRPSEY656,AR_RECITEM,SYS_C0014330,C,PK_TRADETYPEID,,,
HRPSEY656,BAP_FS_BODY,PK_BAP_FS_BODY,P,GUID,,,
HRPSEY656,BAP_FS_BODY,SYS_C0023612,C,COMPRESSFLAG,,,
HRPSEY656,BAP_FS_BODY,SYS_C0023613,C,CRYPTOFLAG,,,
HRPSEY656,BAP_FS_BODY,SYS_C0023614,C,GUID,,,
