view,from_table,from_column,to_table,to_column,condition,source,confidence
V_EMR_HOS_DIFFIC_CASE_DISCUSS,MTL.EMRSD40,段落编号,MTL.EPR_INPATIENT,ID,T3.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_HOS_DIFFIC_CASE_DISCUSS,MTL.EMRSD_CONTENT,UHID,MTL.EPR_INPATIENT_DOCINDEX,UHID,T4.UHID = T.UHID,ods_view_ddl_static_parse,static
V_EMR_HOS_DIFFIC_CASE_DISCUSS,MTL.EMRSD_CONTENT,段落编号,MTL.EMRSD40,段落编号,T4.段落编号 = T3.段落编号,ods_view_ddl_static_parse,static
V_EMR_HOS_DND_RECORD,HIS.DEPT_DICT,DEPT_CODE,MTL.EPR_INPATIENT_DOCINDEX,P_DEPT_CODE,KS.DEPT_CODE = T.P_DEPT_CODE,ods_view_ddl_static_parse,static
V_EMR_HOS_DND_RECORD,HIS.STAFF_DICT,EMP_NO,HIS.PAT_VISIT,ATTENDING_DOCTOR,SD.EMP_NO = TTT.ATTENDING_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_HOS_DND_RECORD,HIS.STAFF_DICT,EMP_NO,HIS.PAT_VISIT,DIRECTOR,SD.EMP_NO = TTT.DIRECTOR,ods_view_ddl_static_parse,static
V_EMR_HOS_DND_RECORD,MTL.EPR_INPATIENT_DOCINDEX,UHID,MTL.EPR_INPATIENT,UHID,T.UHID = T1.UHID,ods_view_ddl_static_parse,static
V_EMR_HOS_DND_RECORD,MTL.EMRSD51,段落编号,MTL.EPR_INPATIENT,ID,T3.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_HOS_DND_RECORD,MTL.EMRSD_CONTENT,UHID,MTL.EPR_INPATIENT_DOCINDEX,UHID,T4.UHID = T.UHID,ods_view_ddl_static_parse,static
V_EMR_HOS_DND_RECORD,MTL.EMRSD_CONTENT,段落编号,MTL.EMRSD51,段落编号,T4.段落编号 = T3.段落编号,ods_view_ddl_static_parse,static
V_EMR_HOS_DND_RECORD,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_NO,HIS.PAT_MASTER_INDEX,INP_NO,T.P_INPATIENT_NO = TT.INP_NO,ods_view_ddl_static_parse,static
V_EMR_HOS_DND_RECORD,HIS.PAT_MASTER_INDEX,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,TT.PATIENT_ID = TTT.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_DND_RECORD,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,HIS.PAT_VISIT,VISIT_ID,T.P_INPATIENT_TIMES = TTT.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_DND_RECORD,HIS.PAT_MASTER_INDEX,PATIENT_ID,HIS.DIAGNOSIS,PATIENT_ID,TT.PATIENT_ID = DDD.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_DND_RECORD,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,HIS.DIAGNOSIS,VISIT_ID,T.P_INPATIENT_TIMES = DDD.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_POSTOPER_RECORD,HIS.DEPT_DICT,DEPT_CODE,MTL.EPR_INPATIENT_DOCINDEX,P_DEPT_CODE,KS.DEPT_CODE = T.P_DEPT_CODE,ods_view_ddl_static_parse,static
V_EMR_HOS_POSTOPER_RECORD,MTL.EPR_INPATIENT_DOCINDEX,UHID,MTL.EPR_INPATIENT,UHID,T.UHID = T1.UHID,ods_view_ddl_static_parse,static
V_EMR_HOS_POSTOPER_RECORD,MTL.EMRSD_CONTENT,UHID,MTL.EPR_INPATIENT_DOCINDEX,UHID,T4.UHID = T.UHID,ods_view_ddl_static_parse,static
V_EMR_HOS_POSTOPER_RECORD,MTL.EMRSD_CONTENT,段落编号,MTL.EPR_INPATIENT,ID,T4.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_HOS_POSTOPER_RECORD,HIS.PAT_VISIT,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,PV.PATIENT_ID = PMI.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_POSTOPER_RECORD,HIS.PAT_MASTER_INDEX,INP_NO,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_NO,PMI.INP_NO = T.P_INPATIENT_NO,ods_view_ddl_static_parse,static
V_EMR_HOS_POSTOPER_RECORD,HIS.PAT_VISIT,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,PV.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,HIS.DEPT_DICT,DEPT_CODE,MTL.EPR_INPATIENT_DOCINDEX,P_DEPT_CODE,KS.DEPT_CODE = T.P_DEPT_CODE,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,HIS.STAFF_DICT,NAME,MTL.EMRSD47,ZCRXM,SD.NAME = T3.ZCRXM,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,HIS.DIAGNOSIS,PATIENT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_CLINIC_ID,DD.PATIENT_ID = T.P_CLINIC_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,HIS.DIAGNOSIS,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,DD.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,CDA.CDA_DICTIONARY,院标名称,HIS.OPERATION,OPERATION_DESC,CD.院标名称 = O.OPERATION_DESC,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,CDA.CDA_DICTIONARY,院标名称,SM.MED_OPERATION_MASTER,OPERATION_NAME,CD.院标名称 = MOM.OPERATION_NAME,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,CDA.CDA_DICTIONARY,院标名称,HIS.OPERATION,ANAESTHESIA_METHOD,CD.院标名称 = O.ANAESTHESIA_METHOD,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,CDA.CDA_DICTIONARY,院标名称,SM.MED_OPERATION_MASTER,ANESTHESIA_METHOD,CD.院标名称 = MOM.ANESTHESIA_METHOD,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,HIS.STAFF_DICT,USER_NAME,HIS.OPERATION,OPERATOR,SD.USER_NAME = O.OPERATOR,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,HIS.STAFF_DICT,USER_NAME,SM.MED_OPERATION_MASTER,SURGEON,SD.USER_NAME = MOM.SURGEON,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,HIS.STAFF_DICT,USER_NAME,HIS.OPERATION,ANESTHESIA_DOCTOR,SD.USER_NAME = O.ANESTHESIA_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,HIS.STAFF_DICT,USER_NAME,SM.MED_OPERATION_MASTER,ANESTHESIA_DOCTOR,SD.USER_NAME = MOM.ANESTHESIA_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,HIS.PAT_VISIT,PATIENT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_CLINIC_ID,PV.PATIENT_ID = T.P_CLINIC_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,HIS.PAT_VISIT,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,PV.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,MTL.EPR_INPATIENT_DOCINDEX,UHID,MTL.EPR_INPATIENT,UHID,T.UHID = T1.UHID,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,MTL.EMRSD47,段落编号,MTL.EPR_INPATIENT,ID,T3.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,MTL.EMRSD46,段落编号,MTL.EPR_INPATIENT,ID,T4.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,MTL.EMRSD_CONTENT,UHID,MTL.EPR_INPATIENT_DOCINDEX,UHID,T5.UHID = T.UHID,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,MTL.EMRSD_CONTENT,段落编号,MTL.EPR_INPATIENT,ID,T5.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,HIS.OPERATION,PATIENT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_CLINIC_ID,O.PATIENT_ID = T.P_CLINIC_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,HIS.OPERATION,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,O.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,SM.MED_OPERATION_MASTER,PATIENT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_CLINIC_ID,MOM.PATIENT_ID = T.P_CLINIC_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_PREOP_DISCUSS,SM.MED_OPERATION_MASTER,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,MOM.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
V_EMR_HOS_SAVE_RECORD,HIS.DIAGNOSIS,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,D.PATIENT_ID = PMI.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_SAVE_RECORD,HIS.DIAGNOSIS,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,D.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
V_EMR_HOS_SAVE_RECORD,HIS.STAFF_DICT,EMP_NO,HIS.PAT_VISIT,ATTENDING_DOCTOR,SD.EMP_NO = PV.ATTENDING_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_HOS_SAVE_RECORD,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_NO,HIS.PAT_MASTER_INDEX,INP_NO,T.P_INPATIENT_NO = PMI.INP_NO,ods_view_ddl_static_parse,static
V_EMR_HOS_SAVE_RECORD,HIS.PAT_VISIT,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,PV.PATIENT_ID = PMI.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_SAVE_RECORD,HIS.PAT_VISIT,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,PV.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
V_EMR_HOS_SAVE_RECORD,MTL.EPR_INPATIENT_DOCINDEX,UHID,MTL.EPR_INPATIENT,UHID,T.UHID = T1.UHID,ods_view_ddl_static_parse,static
V_EMR_HOS_SAVE_RECORD,MTL.EMRSD44,段落编号,MTL.EPR_INPATIENT,ID,T3.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_HOS_SAVE_RECORD,MTL.EMRSD_CONTENT,UHID,MTL.EPR_INPATIENT_DOCINDEX,UHID,T4.UHID = T.UHID,ods_view_ddl_static_parse,static
V_EMR_HOS_SAVE_RECORD,MTL.EMRSD_CONTENT,段落编号,MTL.EPR_INPATIENT,ID,T4.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_HOS_SUCCESSION_RECORD,CDA.T_JBJL,OUTHOS_NO,MTL.EPR_INPATIENT_DOCINDEX,P_CLINIC_ID,J.OUTHOS_NO = T.P_CLINIC_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_SUCCESSION_RECORD,CDA.T_JBJL,INHOS_NUM,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,J.INHOS_NUM = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
V_EMR_HOS_SUCCESSION_RECORD,HIS.DIAGNOSIS,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,D.PATIENT_ID = PMI.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_SUCCESSION_RECORD,HIS.DIAGNOSIS,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,D.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
V_EMR_HOS_SUCCESSION_RECORD,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_NO,HIS.PAT_MASTER_INDEX,INP_NO,T.P_INPATIENT_NO = PMI.INP_NO,ods_view_ddl_static_parse,static
V_EMR_HOS_SUCCESSION_RECORD,HIS.PAT_VISIT,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,PV.PATIENT_ID = PMI.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_HOS_SUCCESSION_RECORD,HIS.PAT_VISIT,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,PV.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
V_EMR_HOS_SUCCESSION_RECORD,MTL.EPR_INPATIENT_DOCINDEX,UHID,MTL.EPR_INPATIENT,UHID,T.UHID = T1.UHID,ods_view_ddl_static_parse,static
V_EMR_HOS_SUCCESSION_RECORD,MTL.EMRSD41,段落编号,MTL.EPR_INPATIENT,ID,T3.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_HOS_SUCCESSION_RECORD,MTL.EMRSD_CONTENT,UHID,MTL.EPR_INPATIENT_DOCINDEX,UHID,T4.UHID = T.UHID,ods_view_ddl_static_parse,static
V_EMR_HOS_SUCCESSION_RECORD,MTL.EMRSD_CONTENT,段落编号,MTL.EPR_INPATIENT,ID,T4.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_ICH,HIS.PAT_MASTER_INDEX,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,B.PATIENT_ID = A.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ICH,HIS.DEPT_DICT,DEPT_CODE,HIS.PAT_VISIT,DEPT_ADMISSION_TO,ADM_DEPT.DEPT_CODE = A.DEPT_ADMISSION_TO,ods_view_ddl_static_parse,static
V_EMR_ICH,HIS.DEPT_DICT,DEPT_CODE,HIS.PAT_VISIT,DEPT_DISCHARGE_FROM,DIS_DEPT.DEPT_CODE = A.DEPT_DISCHARGE_FROM,ods_view_ddl_static_parse,static
V_EMR_ICH_ALLERGIES,HIS.PAT_MASTER_INDEX,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,B.PATIENT_ID = A.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ICH_CHARGE,HIS.PAT_MASTER_INDEX,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,PMI.PATIENT_ID = O.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ICH_CHARGE,HIS.MR_BILL_COSTS,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,R.PATIENT_ID = O.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ICH_CHARGE,HIS.MR_BILL_COSTS,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,R.VISIT_ID = O.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ICH_DIAGNOSIS,HIS.PAT_MASTER_INDEX,PATIENT_ID,HIS.DIAGNOSIS,PATIENT_ID,PMI.PATIENT_ID = A.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ICH_DIAGNOSIS,HIS.PAT_VISIT,PATIENT_ID,HIS.DIAGNOSIS,PATIENT_ID,P.PATIENT_ID = A.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ICH_DIAGNOSIS,HIS.PAT_VISIT,VISIT_ID,HIS.DIAGNOSIS,VISIT_ID,P.VISIT_ID = A.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ICH_OPERATION,HIS.PAT_VISIT,PATIENT_ID,HIS.OPERATION,PATIENT_ID,PV.PATIENT_ID = O.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ICH_OPERATION,HIS.PAT_VISIT,VISIT_ID,HIS.OPERATION,VISIT_ID,PV.VISIT_ID = O.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ICH_OPERATION,HIS.PAT_MASTER_INDEX,PATIENT_ID,HIS.OPERATION,PATIENT_ID,PMI.PATIENT_ID = O.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,HIS.DEPT_DICT,DEPT_CODE,HIS.PAT_VISIT,DEPT_DISCHARGE_FROM,KS.DEPT_CODE = PV.DEPT_DISCHARGE_FROM,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,HIS.DEPT_DICT,DEPT_CODE,HIS.PAT_VISIT,DISCHARGE_WARD_CODE,KS.DEPT_CODE = PV.DISCHARGE_WARD_CODE,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,CDA.CDA_DICTIONARY,院标名称,SM.MED_OPERATION_MASTER,DIAG_BEFORE_OPERATION,CD.院标名称 = MOM.DIAG_BEFORE_OPERATION,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,CDA.CDA_DICTIONARY,院标名称,SM.MED_OPERATION_MASTER,OPERATION_NAME,CD.院标名称 = MOM.OPERATION_NAME,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,CDA.CDA_DICTIONARY,院标名称,SM.MED_ANESTHESIA_PLAN,OPERATION_NAME,CD.院标名称 = MAP.OPERATION_NAME,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,CDA.CDA_DICTIONARY,院标名称,HIS.OPERATION,OPERATION_DESC,CD.院标名称 = O.OPERATION_DESC,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,CDA.CDA_DICTIONARY,院标编码,HIS.OPERATION,OPERATION_CODE,CD.院标编码 = O.OPERATION_CODE,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,CDA.CDA_DICTIONARY,院标名称,SM.MED_OPERATION_MASTER,ANESTHESIA_METHOD,CD.院标名称 = MOM.ANESTHESIA_METHOD,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,CDA.CDA_DICTIONARY,院标编码,HIS.PAT_MASTER_INDEX,RELATIONSHIP,CD.院标编码 = PMI.RELATIONSHIP,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,SM.MED_CUSTOM_DATA,PATIENT_ID,SM.MED_OPERATION_MASTER,PATIENT_ID,MCD.PATIENT_ID = MOM.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,SM.MED_CUSTOM_DATA,VISIT_ID,SM.MED_OPERATION_MASTER,VISIT_ID,MCD.VISIT_ID = MOM.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,SM.MED_CUSTOM_DATA,OPER_ID,SM.MED_OPERATION_MASTER,OPER_ID,MCD.OPER_ID = MOM.OPER_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,HIS.STAFF_DICT,EMP_NO,SM.MED_OPERATION_MASTER,ANESTHESIA_DOCTOR,SD.EMP_NO = MOM.ANESTHESIA_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,HIS.STAFF_DICT,EMP_NO,HIS.OPERATION,ANESTHESIA_DOCTOR,SD.EMP_NO = O.ANESTHESIA_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,SM.MED_OPERATION_MASTER,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,MOM.PATIENT_ID = PV.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,SM.MED_OPERATION_MASTER,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,MOM.VISIT_ID = PV.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,SM.MED_OPERATION_MASTER,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,MOM.PATIENT_ID = PMI.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,HIS.OPERATION,PATIENT_ID,SM.MED_OPERATION_MASTER,PATIENT_ID,O.PATIENT_ID = MOM.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,HIS.OPERATION,VISIT_ID,SM.MED_OPERATION_MASTER,VISIT_ID,O.VISIT_ID = MOM.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,SM.MED_ANESTHESIA_PLAN,PATIENT_ID,SM.MED_OPERATION_MASTER,PATIENT_ID,MAP.PATIENT_ID = MOM.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,SM.MED_ANESTHESIA_PLAN,VISIT_ID,SM.MED_OPERATION_MASTER,VISIT_ID,MAP.VISIT_ID = MOM.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,SM.MED_ANESTHESIA_PLAN,OPER_ID,SM.MED_OPERATION_MASTER,OPER_ID,MAP.OPER_ID = MOM.OPER_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,SM.MED_OPERATION_SCHEDULE,PATIENT_ID,SM.MED_OPERATION_MASTER,PATIENT_ID,MOS.PATIENT_ID = MOM.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,SM.MED_OPERATION_SCHEDULE,VISIT_ID,SM.MED_OPERATION_MASTER,VISIT_ID,MOS.VISIT_ID = MOM.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_ANESTHESIA,SM.MED_OPERATION_SCHEDULE,SCHEDULE_ID,SM.MED_OPERATION_MASTER,OPER_ID,MOS.SCHEDULE_ID = MOM.OPER_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_CRITICALLY_ILL,MTL.EMRSD_CONTENT,UHID,MTL.EPR_INPATIENT_DOCINDEX,UHID,EC.UHID = T.UHID,ods_view_ddl_static_parse,static
V_EMR_INFOR_CRITICALLY_ILL,MTL.EMRSD_CONTENT,段落编号,MTL.EPR_INPATIENT,ID,EC.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_CRITICALLY_ILL,MTL.EPR_INPATIENT_DOCINDEX,UHID,MTL.EPR_INPATIENT,UHID,T.UHID = T1.UHID,ods_view_ddl_static_parse,static
V_EMR_INFOR_CRITICALLY_ILL,HIS.PAT_MASTER_INDEX,INP_NO,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_NO,PMI.INP_NO = T.P_INPATIENT_NO,ods_view_ddl_static_parse,static
V_EMR_INFOR_CRITICALLY_ILL,HIS.PAT_VISIT,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,PV.PATIENT_ID = PMI.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_CRITICALLY_ILL,HIS.PAT_VISIT,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,PV.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
V_EMR_INFOR_CRITICALLY_ILL,HIS.DIAGNOSIS,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,DD.PATIENT_ID = PV.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_CRITICALLY_ILL,HIS.DIAGNOSIS,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,DD.VISIT_ID = PV.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_CRITICALLY_ILL,HIS.DEPT_DICT,DEPT_CODE,MTL.EPR_INPATIENT_DOCINDEX,P_DEPT_CODE,KS.DEPT_CODE = T.P_DEPT_CODE,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,HIS.DEPT_DICT,DEPT_CODE,MTL.EPR_INPATIENT_DOCINDEX,P_DEPT_CODE,KS.DEPT_CODE = T.P_DEPT_CODE,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,CDA.CDA_DICTIONARY,院标名称,SM.MED_OPERATION_MASTER,DIAG_BEFORE_OPERATION,CD.院标名称 = MOM.DIAG_BEFORE_OPERATION,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,CDA.CDA_DICTIONARY,院标名称,HIS.OPERATION,OPERATION_DESC,CD.院标名称 = O.OPERATION_DESC,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,CDA.CDA_DICTIONARY,院标编码,HIS.OPERATION,OPERATION_CODE,CD.院标编码 = O.OPERATION_CODE,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,CDA.CDA_DICTIONARY,院标名称,SM.MED_OPERATION_MASTER,OPERATION_NAME,CD.院标名称 = MOM.OPERATION_NAME,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,HIS.STAFF_DICT,EMP_NO,HIS.PAT_VISIT,DOCTOR_IN_CHARGE,YG.EMP_NO = P.DOCTOR_IN_CHARGE,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,HIS.STAFF_DICT,EMP_NO,HIS.OPERATION,OPERATOR,SD.EMP_NO = O.OPERATOR,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,HIS.STAFF_DICT,USER_NAME,SM.MED_OPERATION_MASTER,SURGEON,SD.USER_NAME = MOM.SURGEON,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,MTL.EPR_INPATIENT_DOCINDEX,UHID,MTL.EPR_INPATIENT,UHID,T.UHID = T1.UHID,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,MTL.EMRSD46,段落编号,MTL.EPR_INPATIENT,ID,T3.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,MTL.EMRSD_CONTENT,UHID,MTL.EPR_INPATIENT,UHID,T4.UHID = T1.UHID,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,MTL.EMRSD_CONTENT,段落编号,MTL.EPR_INPATIENT,ID,T4.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_NO,HIS.PAT_MASTER_INDEX,INP_NO,T.P_INPATIENT_NO = PMI.INP_NO,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,HIS.PAT_MASTER_INDEX,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,PMI.PATIENT_ID = P.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,HIS.PAT_VISIT,VISIT_ID,T.P_INPATIENT_TIMES = P.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,SM.MED_OPERATION_MASTER,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,MOM.PATIENT_ID = P.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_INFOR_OPERATION,SM.MED_OPERATION_MASTER,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,MOM.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
