系统,库名,表名,字段名,字段含义,字段类型,是否关键字段,建议质量规则,优先级,是否本轮分析,是否后续分析
HIS_SOURCE,his_ready_10_10_10_15,LAB.ONLINE_DATA,STATUS_COMMENT,状态注解,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.PAT1999,PAT_CTYPE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.PAT1999,PAT_COM_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.PAT1999,PAT_BAR_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.PATIENTS,PAT_CTYPE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.PATIENTS,PAT_COM_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.PATIENTS,PAT_BAR_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.QUALITY_CON_LIST,ITEM_CODE,质控项目代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.QUALITY_CON_PARAMETER_LIST,ITEM_CODE,质控项目代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.REAGDICT,RGD_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.REAGDICT,RGD_TYPE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.REAGDICT,RGD_CLASS,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.REAGENT,REAG_TYPE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.REAGPITM,RGP_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.RED_ITMS,RED_TYPE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.RUIMEI_INSERT_DATA_WZ,TEST_NO,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.RUIMEI_INSERT_DATA_WZ,V_ITEMCODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.RUIMEI_INSERT_DATA_WZ,V_PATTYPE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.RUIMEI_INSERT_DATA_WZ,V_LIS_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.SAMPLE,SAM_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.SAMPLE,SAM_INCODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.STAFF_PAPER,PAP_CLASS,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.STATIST,ST_TYPE,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.SYMBOL_DICT,ITEM_CODE,项目代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.S_STATE,ST_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.S_STATE,ST_INCODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.WEEKTAB,W_M_CLASS,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.WEEKTAB,W_V_CLASS,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.WEEKTAB,W_3_CLASS,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.WEEKTAB,W_4_CLASS,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.WEEKTAB,W_5_CLASS,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.WEEKTAB,W_6_CLASS,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.WEEKTAB,W_7_CLASS,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.WORKTAB,W_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.WORKTAB,W_IN_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,LAB.ZM_TABLEDEF,ZM_DATTYPE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.ACCIDENT_REC,ACCIDENT_TYPE,事故差错类型,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.ACCIDENT_REC,ACCIDENT_CLASS,事故等级,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.ACCIDENT_REC,PATIENT_ID,病人ID,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.ACCI_CLASS_DICT,ACCI_CLASS_CODE,事故差错等级代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.ACCI_TYPE_DICT,ACCIDENT_CODE,事故差错类型代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.ASST_PLAN_INDEX,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.ASST_PLAN_INDEX,PLAN_CODE,计划指标编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL,PATIENT_ID,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL,VISIT_ID,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL,WARD_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL,DEPT_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL,NURSING_CLASS,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL,DEPT_CODE_LEND,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL,BED_DEPT_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL,BED_WARD_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_BACKUP2025,PATIENT_ID,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_BACKUP2025,VISIT_ID,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_BACKUP2025,WARD_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_BACKUP2025,DEPT_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_BACKUP2025,NURSING_CLASS,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_BACKUP2025,DEPT_CODE_LEND,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_BACKUP2025,BED_DEPT_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_BACKUP2025,BED_WARD_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_C0525325,PATIENT_ID,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_C0525325,VISIT_ID,需要人工确认,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_C0525325,WARD_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_C0525325,DEPT_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_C0525325,NURSING_CLASS,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_C0525325,DEPT_CODE_LEND,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_C0525325,BED_DEPT_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.BEDPATS_IN_HOSPITAL_C0525325,BED_WARD_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.CANCEL_DISCHARGE_PAT,DEPT_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.CANCEL_DISCHARGE_PAT,PATIENT_ID,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.CANCEL_DISCHARGE_PAT,VISIT_ID,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_ADT_DAY,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_ASST_DAY,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_ASST_DAY,ITEM_CODE,项目编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_EMPTY_BED,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_EXAM_DAY,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_EXAM_DAY_NEW,ITEM_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_LOAD_DAY,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_NURSE_DAY,DEPT_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_NURSE_DAY,ITEM_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_OPERATION_DAY,DEPT_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_OUTP_NUM_DAY,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_TEST_DAY,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_TEST_DAY,ITEM_CLASS,项目类别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_TEST_DAY,ITEM_CODE,项目编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_TREATE_DAY,DEPT_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DEPT_TREATE_DAY,ITEM_CODE,需要人工确认,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DISE_CLASS_STAT_DICT,STAT_CODE,疾病统计编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.DISE_QUERY_CONDITION,STAT_CODE,疾病统计编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.EMERGENCY_DAY,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.PLAN_INDEX,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.PLAN_INDEX,PLAN_CODE,计划指标编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.PLAN_NAME_DICT,PLAN_CODE,计划编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QUALITY_INDEX_STANDARD,INDEX_CODE,指标编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QU_ASST_TREAT_DEPT,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QU_ASST_TREAT_DEPT,ITEM_CODE,项目编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QU_DEPT_BED_REC,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QU_EFFCIENCY_DEPT,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QU_EMERGENCY_NUM,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QU_EXAM_DEPT,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QU_LOAD_DEPT,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QU_MANAGE_QLTY_DEPT,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QU_OPERATION_DEPT,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QU_OUTP_CLINIC_NUM,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QU_PLAN_COMPLETED,PLAN_CODE,计划指标编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QU_QUALITY_COMPLETED,INDEX_CODE,指标编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QU_TEST_DEPT,DEPT_CODE,科室编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,MEDADM.QU_TEST_DEPT,ITEM_CLASS,项目类别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
