系统,库名,Schema,表名,表中文名,业务域,时间字段,字段类型,是否推荐业务时间,推荐依据
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,PHA_VISIT_DISPMASTER,,药品,CHECK_DATE,TIMESTAMP(6),是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,PHA_VISIT_DISPMASTER,,药品,CREATE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,PRINT_DEBUG_LOG,报表打印debuglog表,药品,LOG_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,PUB_CONFIG,系统配置表,药品,CREATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,PUB_CONFIG,系统配置表,药品,MODIFY_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,PUB_CONFIG,系统配置表,药品,DELETE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,PUB_CONFIG,系统配置表,药品,CREATE_USER_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,PUB_CONFIG,系统配置表,药品,CREATE_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,PUB_CONFIG_SET,系统配置选项设置表,药品,CREATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,PUB_CONFIG_SET,系统配置选项设置表,药品,MODIFY_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,PUB_CONFIG_SET,系统配置选项设置表,药品,DELETE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,PUB_CONFIG_SET,系统配置选项设置表,药品,CREATE_USER_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,PUB_CONFIG_SET,系统配置选项设置表,药品,CREATE_USER_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,SUPPLIER_IN_DETAIL,采购入库明细,药品,EXPIRE_DATE,TIMESTAMP(6),是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,SUPPLIER_IN_DETAIL,采购入库明细,药品,CREATE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,SUPPLIER_IN_DETAIL,采购入库明细,药品,MODIFY_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,SUPPLIER_IN_DETAIL,采购入库明细,药品,DELETE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,SUPPLIER_IN_DETAIL,采购入库明细,药品,PRODUCT_DATE,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,SUPPLIER_IN_MASTER,采购入库主表对象,药品,IN_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,SUPPLIER_IN_MASTER,采购入库主表对象,药品,CREATE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,SUPPLIER_IN_MASTER,采购入库主表对象,药品,MODIFY_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,SYSTEM_CONFIG,系统配置项,药品,CREATE_TIME,TIMESTAMP(6),是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,SYSTEM_ORDER_GENER,,医嘱,DATE_CODE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,TEMP_REQ_INFO,发药临时表,药品,EXEC_SQN,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,TRACE_UPLOAD_TIME_LOG,追溯码时间段上传日志表,药品,START_TIME,TIMESTAMP(6),是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,TRACE_UPLOAD_TIME_LOG,追溯码时间段上传日志表,药品,END_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,TRACE_UPLOAD_TIME_LOG,追溯码时间段上传日志表,药品,TIME_STEP,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,TRACE_UPLOAD_TIME_LOG,追溯码时间段上传日志表,药品,CREATE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,TRACE_UPLOAD_TIME_LOG,追溯码时间段上传日志表,药品,UPDATE_TIME,TIMESTAMP(6),否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,VIEW_DEBUG_LOG,报表打印debuglog表,药品,LOG_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,VIEW_SHOWDATA,预览报表数据,药品,CREATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,BACKUP_STUDY,,检查,SDATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,BACKUP_STUDY,,检查,BACKUP_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_APPOINTS,检查预约记录,检查,EXAM_NO,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_APPOINTS,检查预约记录,检查,DATE_OF_BIRTH,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_APPOINTS,检查预约记录,检查,PERFORMED_BY,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_APPOINTS,检查预约记录,检查,REQ_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_APPOINTS,检查预约记录,检查,REQ_DEPT,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_BILL_ITEMS,检查计价项目,检查,EXAM_NO,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_BILL_ITEMS,检查计价项目,检查,PERFORMED_BY,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_BILL_ITEMS,检查计价项目,检查,BILLING_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_IMAGE_INDEX,检查图象索引,检查,EXAM_NO,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_INQUIRY,检查随访记录,检查,EXAM_NO,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_INQUIRY,检查随访记录,检查,OPER_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_INQUIRY,检查随访记录,检查,INQU_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_ITEMS,检查项目记录,检查,EXAM_NO,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_MASTER,检查主记录,检查,EXAM_NO,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_MASTER,检查主记录,检查,DATE_OF_BIRTH,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_MASTER,检查主记录,检查,SPM_RECVED_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_MASTER,检查主记录,检查,PERFORMED_BY,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_MASTER,检查主记录,检查,REQ_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_MASTER_NEWPACS,新PACS接口记录,检查,EXAM_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_PAT_MI,检查病人主索引,检查,DATE_OF_BIRTH,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_REPORT,检查报告,检查,EXAM_NO,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_REPORT,检查报告,检查,USE_IMAGE,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_REPORT,检查报告,检查,REPORTER,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_REPORT,检查报告,检查,REPORT_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_REPORT,检查报告,检查,CREATEDATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SCHEDULE,检查病人时间安排,检查,SCHEDULED_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SCHEDULE,检查病人时间安排,检查,EXAM_NO,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SHARINGCENTER_DETAIL,,检查,AUDITOR,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SHARINGCENTER_DETAIL,,检查,REPORTER,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SHARINGCENTER_DETAIL,,检查,REPORT_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SHARINGCENTER_DETAIL,,检查,AUDIT_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SHARINGCENTER_DETAIL,,检查,REPORT_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SHARINGCENTER_MASTER,检查互认数据,检查,OPER_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SHARINGCENTER_MASTER,检查互认数据,检查,REQ_DEPT,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SHARINGCENTER_MASTER,检查互认数据,检查,REQ_DOCTOR,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SHARINGCENTER_MASTER,检查互认数据,检查,CHECKTIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SHARINGCENTER_MASTER,检查互认数据,检查,REPORTFORMTYPE,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_WORKING_PLAN,检查工作时间安排,检查,MORN_BEGIN,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_WORKING_PLAN,检查工作时间安排,检查,MORN_END,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_WORKING_PLAN,检查工作时间安排,检查,NOON_BEGIN,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_WORKING_PLAN,检查工作时间安排,检查,NOON_END,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,PACSSTUDY,,检查,SDATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,PACSSTUDY,,检查,DDATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,SQLEXPERT_PLAN1,,检查,TIMESTAMP,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,STOREUID,,检查,STUDYDATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,TREAT_APPOINT,治疗预约记录,检查,TREAT_NO,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,TREAT_APPOINT,治疗预约记录,检查,DATE_OF_BIRTH,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,TREAT_APPOINT,治疗预约记录,检查,PERFORMED_BY,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,TREAT_APPOINT,治疗预约记录,检查,REQ_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,TREAT_APPOINT,治疗预约记录,检查,REQ_DEPT,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,TREAT_ITEMS,检查项目记录,检查,EXAM_NO,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,EXAM,TSMARCHIVE,,检查,ARCHIVE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,ADT_LOG,病人入出转及状态变化日志,住院就诊,LOG_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,ADT_LOG,病人入出转及状态变化日志,住院就诊,UPDATE_STATUS,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,ADT_LOG_BACKUP2025,,住院就诊,LOG_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,ADT_LOG_BACKUP2025,,住院就诊,UPDATE_STATUS,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,ADT_LOG_C0525325,,住院就诊,LOG_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,ADT_LOG_C0525325,,住院就诊,UPDATE_STATUS,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,BED_TRANS_LOG,,住院就诊,LOG_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,BED_TRANS_LOG,,住院就诊,UPDATE_TYPE,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,BED_TRANS_LOG_BACKUP2025,,住院就诊,LOG_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,BED_TRANS_LOG_BACKUP2025,,住院就诊,UPDATE_TYPE,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,BED_TRANS_LOG_C0525325,,住院就诊,LOG_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,BED_TRANS_LOG_C0525325,,住院就诊,UPDATE_TYPE,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,CEQ$PATS_IN_HOSPITAL,,住院就诊,ADMISSION_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,CEQ$PATS_IN_HOSPITAL,,住院就诊,ADM_WARD_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,CEQ$PATS_IN_HOSPITAL,,住院就诊,OPERATING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,CEQ$PATS_IN_HOSPITAL,,住院就诊,BILLING_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,CEQ$PATS_IN_HOSPITAL,,住院就诊,BILL_CHECKED_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,ERROR_LOG,,住院就诊,ERROR_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,LEND_BED_LOG,,住院就诊,LEND_START_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,LEND_BED_LOG,,住院就诊,LEND_END_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,MEDICAL_QC_LOG,,住院就诊,CHECK_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,MEDICAL_QC_MSG,质控信息病人信息表,住院就诊,ISSUED_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,MEDICAL_QC_MSG,质控信息病人信息表,住院就诊,ASK_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,MEDICAL_QC_MSG,质控信息病人信息表,住院就诊,IDEA_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL,在院病人记录,住院就诊,ADMISSION_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL,在院病人记录,住院就诊,ADM_WARD_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL,在院病人记录,住院就诊,OPERATING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL,在院病人记录,住院就诊,BILLING_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL,在院病人记录,住院就诊,BILL_CHECKED_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_BACKUP2025,,住院就诊,ADMISSION_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_BACKUP2025,,住院就诊,ADM_WARD_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_BACKUP2025,,住院就诊,OPERATING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_BACKUP2025,,住院就诊,BILLING_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_BACKUP2025,,住院就诊,BILL_CHECKED_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_BK,,住院就诊,ADMISSION_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_BK,,住院就诊,ADM_WARD_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_BK,,住院就诊,OPERATING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_BK,,住院就诊,BILLING_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_BK,,住院就诊,BILL_CHECKED_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_C0525325,,住院就诊,ADMISSION_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_C0525325,,住院就诊,ADM_WARD_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_C0525325,,住院就诊,OPERATING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_C0525325,,住院就诊,BILLING_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_C0525325,,住院就诊,BILL_CHECKED_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_TEST,在院病人记录,住院就诊,ADMISSION_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_TEST,在院病人记录,住院就诊,ADM_WARD_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_TEST,在院病人记录,住院就诊,OPERATING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_TEST,在院病人记录,住院就诊,BILLING_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_TEST,在院病人记录,住院就诊,BILL_CHECKED_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_TRANSFERRING,转科病人记录,住院就诊,TRANSFER_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PAT_VISIT_BACKUP2025,,住院就诊,ADMISSION_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PAT_VISIT_BACKUP2025,,住院就诊,DISCHARGE_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PAT_VISIT_BACKUP2025,,住院就诊,CONSULTING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PAT_VISIT_BACKUP2025,,住院就诊,EMER_TREAT_TIMES,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PAT_VISIT_BACKUP2025,,住院就诊,ESC_EMER_TIMES,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PRE_DISCHGED_PATS,准备出院病人记录,住院就诊,DISCHARGE_DATE_EXPCTED,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PRE_DISCHGED_PATS,准备出院病人记录,住院就诊,CREATE_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PRE_DISCHGED_PATS,准备出院病人记录,住院就诊,QUEST_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PRE_DISCHGED_PATS,准备出院病人记录,住院就诊,CHECK_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PRE_TRANSFERRING_PATS,,住院就诊,TRANSFER_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,WAIT_BED_PATS,等床病人记录,住院就诊,DATE_OF_BIRTH,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,WAIT_BED_PATS,等床病人记录,住院就诊,REGISTERING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,WAIT_BED_PATS,等床病人记录,住院就诊,LAST_NOTING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,WAIT_BED_PATS,等床病人记录,住院就诊,NOTIFY_TIMES,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,WAIT_BED_PATS_NEW,办理住院证记录,住院就诊,DATE_OF_BIRTH,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,WAIT_BED_PATS_NEW,办理住院证记录,住院就诊,REGISTERING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,WAIT_BED_PATS_NEW,办理住院证记录,住院就诊,LAST_NOTING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,WAIT_BED_PATS_NEW,办理住院证记录,住院就诊,NOTIFY_TIMES,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPADM,WAIT_BED_PATS_NEW,办理住院证记录,住院就诊,PATIENT_CLASS,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,BANK_TRANS_LISTS,对账记录,住院就诊,BANKTRANDATE,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,BANK_TRANS_LISTS,对账记录,住院就诊,BANKTRANTIME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,BILL_MISC_ITEM_PATCH,,住院就诊,START_DATE,VARCHAR2,是,字段名/备注命中时间语义
